review,label,genre
I started watching this show with some doubts. But after just 30 minutes I was invested in the storyline and could not stop watching. I could certainly it's the best show I have watched in a while. Great original storyline and talented actors!,positive,"Action, Drama, Mystery"
Takes the physiological killer game show idea from anime and manga and adapts into live action. After you get past the premise you actually find well written characters and doomed relationships which is very refreshing for an Anime plot. You find yourself liking people and cursing their inevitable death. I loved the extra side plot refreshing from some of the boring games they played. Don't watch this for the premise watch it for the relationships.,neutral,"Action, Drama, Mystery"
"Basically a Gore horror show like ""The Hostel"" but bubble tea store like colours and Costumes worn which gave the audience a thrilling experience of this ""weird feeling"" because our brains usually don't connect Horror with Happy colours. So yes this show is meant for those who love death and has desires to watch others being killed - for the psychopathic audience.",negative,"Action, Drama, Mystery"
"This show is amazing, episode six was so great. Probably one of the best tv show episodes I have ever seen. But I kind of did not love the end of the show. It was kind of odd and not meaningful. The VIPs were not as annoying as people make them sound! They're a nuisance but it's tolerable.",positive,"Action, Drama, Mystery"
The director must be fond of Stanley Kubrick. Everything from the music (same as used in 2000: A Space Odyssey) to the masks (reminds me of Eyes Wide Shut.,positive,"Action, Drama, Mystery"
Addictive season~ I doubted first but could not stop watching!,positive,"Action, Drama, Mystery"
"Seong Gi-hun is a gambling addict and owes a large amount to an unscrupulous loan shark. His addiction has wrecked his marriage and means he rarely sees his daughter. When a stranger offers him an opportunity to play a game that will potentially see his debts erased, he jumps at the opportunity. Little does he realise how deadly the game is.Highly entertaining and riveting viewing, and surprisingly so. I knew the series was about a game to the death for a prize but on the surface the plot seemed quite one-dimensional. Furthermore, the series doesn't start very well: the character sketching of the main character seems overly elaborate, there is a predictability with regard to where things are going and much of the first two episodes seems like filler.However, from a point things click into gear. No more filler as the games are revealed and played out, involving some intense action scenes and intriguing outcomes. Hardly one-dimensional: we get to know the characters, get to like some of them and be personally invested in their survival. Some of the games then pit our favourite characters against each other, making things even more intriguing and engaging. Some great sub-plots.Quite unpredictable too and teasingly so as the plot sets you up for an unoriginal development only for a great twist to occur.Highly interesting, engaging and entertaining.",neutral,"Action, Drama, Mystery"
Every one hating on the vip's i mean the did a pretty job their cringe humor is a type u. Will see among rich the bad lines mad them more interesting.,neutral,"Action, Drama, Mystery"
This show is very deep and meaningful. There's life lessons you can learn from watching this. It's suspenseful and gruesome. I finished 9 episodes in 2 days and almost dislocated my jaw. Loved it and hoping for Season 2!,positive,"Action, Drama, Mystery"
"The show is a bit overhyped but it has its reasons. It was good for a long while until the very end.I like the show from start til episode 8.The last episode felt like it ruined the good things in the show. I wouldn't discount the good story but I still cant get over what happened in the end. Is it just to have a second season? I wish it could have been done differently though. I would much rather have a good happy ending where he just lives normally with his daughter and adopt Sae-Byeok's brother not just leave money for an old woman to take care of.The show isncalled squid game but the final game didnt really justify squid game properly as they both end up fighting for survival. I mean at least make the series reasonable with its title. We spend so much minutes on ther challenges and we could barely get 30 minutes on squid game.He could have straightened his life instead of going after the squid game organizers.Also what happened to the cop? There was no definitive ending for him. Was he really dead? Was was there no closure for him and his brother?But I wouldnt discount the good plot. Overall I like the story. It is really good and the characters really showed passion in their work. There were some hit and miss especially when the vips came to the scene, they have the worse acting.Overall, This is still a great series just really cant get over the final episode.",negative,"Action, Drama, Mystery"
"I found the beginning of the first episode to be extremely slow paced and I instantly disliked the main character I was seconds from turning it off and giving up on this show but then finally...... bam! It gets interesting and extremely bloody and thrilling and I couldn't stop watching and found myself often wondering what I would do if in their situation. The main character became less annoying and I eventually grew to enjoy him as a character and really rooting for him. I actually guessed the twist very earliest but enjoyed it none the less. Do not watch it you can't stand senseless violence, blood or are squeamish.",positive,"Action, Drama, Mystery"
"I lived it S. Korea for half a decade and regularly watch kdrama so i encountered this show before it became a sensational hit. And I do recognized most of the actors in their many different shows.How is that relevant?I say that to highlight that I am not ban wagon rider but a regular k-drama viewer,. With that said, I do welcome all the new K-drama viewers and hope that it's not just a one off.The show itself highlight a very important social issue that hits so close to home. The games in the show itself appear very simple yet are intense and maybe plausible if anyone were to be in the same situation.The conclusion however left a little more to be desired. The main characters decision's seems questionable.",neutral,"Action, Drama, Mystery"
"The marble episode is simply gratuitous. There is no reason for it to be as drawn out as it is, and there is no reason to not simply imply instead of showing the deaths. Anyone who likes this episode is simply sadistic.Beyond that, the ending two episodes don't meet what one would expect from a story. Basically, you get a cliff-hanger that is misanthropic. The old man is upset that people are killing each other and he preaches about life to the main character, yet he's the force behind all of the deaths?And what about the religion that's brought in? Why go after religion when it doesn't matter to the plot?After the marble episode, I only finished the series because I thought there might be something upcoming to redeem the story. I was wrong to expect that kind of intelligent writing.This is a mess; don't waste your time.",negative,"Action, Drama, Mystery"
"This is possibly one of the best things i've watched ina while, the only flaw about this show is that the VIP'S acting is actual VTT or at least it feels like it. It's not even acting it's just reading words, their acting is so un believably bad. Every other single aspect of this show is perfect.",positive,"Action, Drama, Mystery"
Hdhdhdhdhdhdhe a result of the little things that are available in English and black ops a good example embodiment the y a good time to be able the opportunity of each month to month basis for further information please contact the sender and delete the email address is on the little meri the little meri a result I will be able to be easier everyone else is a result of a lot easier everyone else except the little things that everyone is on the same a everyone else is a everyone else except everyone else except for the opportunity employer everyone else except everyone else except for the email everyone e.,positive,"Action, Drama, Mystery"
"The show is surprisingly good, but you need to watch it in Korean. The end is really bad, is a perfect show to discover Korean films/shows but the end is trash.",neutral,"Action, Drama, Mystery"
Amazing series definitely recommend. To watch. Perfect.,neutral,"Action, Drama, Mystery"
"I would highly recommend to someone looking for something to watch, if they take it in the spirit intended.Squid Game was a show that I unavoidably watched late. The hype and everyone talking about it (either loving or hating it) meant I just had to give it a go. I had a feeling I would be disappointed and left with a forgettable drama which draws its viewers from its bizarreness.I couldn't have been more wrong. I found the story to be, besides a few stretches, reasonably grounded in reality. The focus for me was the characters, which were well written and well acted. The story gripped me and I thought the games themselves were tense and kept me hooked. I thought it remained consistent throughout and finished off with a strong ending that does justice to the series. Overall, I was really impressed with all aspects of it, and is something I'd more than happily watch again and I'm glad I watched it.One last point i'll put is I watched it with subtitles, if you can read I don't understand why anyone would pick otherwise. It adds to the authenticity and viewing experience.In conclusion, good story, good acting and good show all around;9/10.",positive,"Action, Drama, Mystery"
"Visible Korean series with almost good characterization and interesting and non-repetitive story
This series, which today has become famous and viral only with Netflix commercials, cyberspace, money, has made every person one of the most watched series just because of the words of the community and people and because of the culture shock It has become one of the most watched series But have you ever wondered how popular this series would have been if it weren't for the commercials? Just like the series because of under rated BB Being canceled after the first season or two, which in my opinion are under rated series like banshee or... are really 10 times better than this over rated series
Thank you for taking the time to read this text.",negative,"Action, Drama, Mystery"
This is the best thriller which I have seen till now.Vera level entertainmentStarting to end full entertainment and suspense.Netflix proves its best.Waiting for next season.,positive,"Action, Drama, Mystery"
Series is ok. But the end is very bad. They could made something different. It's looked like they lost idea how to finish the season. If they wanted to make some room for the season 2 the could be more creative.,negative,"Action, Drama, Mystery"
"A great story and sufficient background to get the series started with the pilot episode. But by the 4th eps it's dragging quite a bit and they make a scene ensuring that all the games are of ""fair play"".Two games later they throw out this concept and it's all based on luck instead of skill. Absolutely terrible games of chance.This dude shopped this project around for 10 years before Netflix picked it up. Maybe in that time he should have had a few buddies proof read the script and give him some pointers. This needs work.I'm sure that there will be a season 2 for this, hopefully with some better talent can help this dude write a better script. Could have been a 9 star series but just got boring and predictable.",negative,"Action, Drama, Mystery"
"I'm Korean, and people around me kept telling me to watch this show so I decided to try it. Definitely exceeded my expectations. It brought much more emotional attachment that many Western shows, and I liked how the show wasn't very predictable. For example, I loved OBX but it felt a little repetitive to the point I started watching it more for the characters than the plot itself. However, this show really did well in terms of both the character development and plot.Also, I've seen reviews saying the Netflix subtitles were inaccurate. But idk, I thought it was well written (as a bilingual person) I loved the dubbings too bc the voices really matched.Lastly, to address the VIP scene, many people said they were poor actors and had cringe lines.I think the lines embodied the American culture pretty well for a Korean crew. At this point, yall should be thankful it wasn't worse. Also, since not a lot of foreigners live in Korea, it would have been difficult to pick up actual actors for the show.",positive,"Action, Drama, Mystery"
"There was a new Korean series on Netflix and I didn't really care. But it didn't take long before I started hearing about it from all sides, and only in a good way. So I decided to watch this series and I don't regret it at all. The 1st episode introduced us to the main character, who I thought was awesome. Overall, all the contestants here had something going for them and each character was interesting to me in some way. The 2nd episode was the worst for me. But from the 3rd episode onwards, it picked up the pace and I couldn't take my eyes off the screen and it started to get quite suspenseful. As I mentioned, I found every character interesting, so I was always interested to see who would die and how it would all turn out. The games were fun, interesting, and overall the idea of grown people playing children's games seemed original to me. Other than that, as I mentioned I really enjoyed myself and each game had something to it. What also pulled the series for me was the overall interestingness and mystery. There are actually a few unexpected moments. Except for perhaps one thing, I didn't anticipate anything and the series kept surprising me. To sum it all up. I think Ojingeo geim is an amazing series and I recommend it.",positive,"Action, Drama, Mystery"
"In this amazing documentary The World Economic Forum and it's sociopath members have lured ""Climate Change"" deniers and ""vaccine"" hesitant people into a deadly game of life and death. Will the people wake up and unite or are we all doomed to a future under the boot of the worst people on the planet...",positive,"Action, Drama, Mystery"
Too short. Need more. Watched all the episodes in one day. Could not stop.,positive,"Action, Drama, Mystery"
I saw this show on tik tok and it looked very interesting so I decided to watch. I enjoyed the plot and the characters and there were definitely some amazing scenes although it was dragged out over the 9 episodes and by the last 3 I got very bored and just wanted it to end. The ending was a bit anticlimactic as it was obvious the main character would win from the beginning. Overall I think it's a good series however it was massively overhyped so I went in with my expectations too high and was let down.,negative,"Action, Drama, Mystery"
"I didn't think the lead actor was likeable in the first episode but found myself rooting for him after episode 2. The games were so creepy. Children's games that if you lose, you die, in horrible bloody circumstances. Whittling the players down to one ultimate cash prize winner. So there's a lot of violence and death. Now, this programme could have been higher rated had it not been for one thing: The VIPs. My gosh how embarrassingly cringeworthy are they! They ought to be glad their faces were mainly hidden! I'm not sure if it was a budgeting thing and they were hired on the cheap as western actors. Or if their performances translated better for Korean viewers, as foreign actors. I doubt it though. They really let the show down. However, i'll still give it an 8 for the concept, production and delivery and the Korean actors.",neutral,"Action, Drama, Mystery"
"This series is so similar to Alice in Boarderland, except only that the crew added flamboyant sets and symbols to make it pretentious. At first I was at least amazed by the idea ""game of killing in another world"", but after comparing it to Alice, which was shot before Squid Game, I can not give it any kudos. Squid Game speeded up the whole scenario to be eye-catching, but that left the characters shallow and predictable. And the story used too much technique. For example, they didn't elaborate on the deep emotions between players (like the couple), in which case they would make irrational decisions. They only depicted the connection of some new friends, who would not have the strong emotion as close ones. Focusing on the dark side looks cool, but that's not gonna make it a classic. It's like a dish with too much MSG.",negative,"Action, Drama, Mystery"
"My kids on my back to watch it, so watched first episode, bit over the top for me and didn't think much of the first episode, but then watched the second and I got hooked, watched the whole series, this not perfect but bloody close, it got me in and I enjoyed the first season allot so much I'm watching it again. I can see why it is so popular and now I have to wait for second season. Really worth watching but warning allot of blood and gore.",positive,"Action, Drama, Mystery"
"In an era of binge watching & streaming any thing which manages to create a hype will find viewers. Now are you willing to take a moment to think before committing 9 hours for squid game or you just cant resist the trend and dont care about time anyway; is the question.For the thinkers out there! You dont even need to see the trailer to guess you are in for some thing like ""Hunger games"". The plot once again takes a jibe at capitalism and unequal distribution of wealth which is still fresh in our minds thanks to oscar loaded ""Parasite"". The plot is marred with implausables!!! Notwithstanding the debt crises, would someone be desperate and suicidal enough to put his life in the line with just 1 in 456 chance of winning??Squid Games does a good job in exploiting nostalgia of childhood games, thrill of puting life at stake and natural curosity of guessing the winner. The plot is unidirectional and an odd effort done to mitigate that is not more than a distraction and fails miserably in the end anyway. The storyline and some remarkable acting performances are at their peak around episode 6 and its all downhill afterwards. Even after the winner becomes obvious the climax brings some thought provoking takeaways on how money fails to provide pleasure and satisfaction to the filthy rich and the things they can resort to just for the forgotten taste of happiness.The violance is too much and seems like a deliberate effort to make life seem so indispensible. On the face of it we all are adult enough to know its all part of the entertainment bizz..but what havoc it may play with our subconscious, i am no expert to predict...",neutral,"Action, Drama, Mystery"
"Thought it'd be more intellectual but just a lot if violence, gore, bad acting, and more violence. Called the main plot line in the first show. If the games were more thoughtful, this could have been good. And suicide so many times? Organ harvesting? Geez, check more boxes.Skip it.",negative,"Action, Drama, Mystery"
"Squid Game is a south-korean series that contains 9 episodes is one series.The creator of the program is Hwang Dong-Hyeok, the genre of the serie is drama , horror. Thriller .The story is about people in financial difficulty being invited to a mysterious survival competition.Participating.in a series of children's games but with deadly twists, they risk their lives for a large sum of money.I liked this series because it is intriguing, we want to continue the episodes to know what will happen.",positive,"Action, Drama, Mystery"
"Since you're here it's not really possible to tell you to go into the series not knowing anything about it, like I did. I read something about the VIPS being poor actors so I was constantly looking for them VIPS who eventually play a minor role at the end of the series.I see some people giving the series such a low score because of it, but in my opinion you're doing the series no good by that.I had such an amazing time with the series and tried not to finish it too fast. Eventually I finished it in 3 runs but I could finish it in one run it's that fun.The series never follow the American standardized way of a build up and the way choices are made. There were many moments where I expected something to happen where the opposite happend.The series is fast and original with great actors. Yes there is a lot of gore and violence, but fast enough you'll see it's not (solely) about that. Especially the episode Gganbu is some of the best I've ever seen in a series.If you're doubting about seeing it; give it a try, it is amazing!",positive,"Action, Drama, Mystery"
"Everyone gave their best except for the VIPS.Great series to watch
Hats off to the director!",positive,"Action, Drama, Mystery"
This Is another Netflix Master Piece Web Series egarly waiting for next season.,positive,"Action, Drama, Mystery"
A good thriller at the beginning and dragged with lot of emotional drama towards the end. Acting and characters role played well. Overall a good series to watch but not as per expectations as per the hype.,negative,"Action, Drama, Mystery"
You love characters who are good and you actually hate those who are bad. It's that good. Ignore the VIP!!!!,positive,"Action, Drama, Mystery"
I feel like I hace seen this before a lot of times. It just feels like hunger games feel wise(Just the context not the spesific things) But in general executed above avarage.,neutral,"Action, Drama, Mystery"
"Didn't like the main character, a lot of annoying characters also, I can't believe Koreans behave like this. Had some good scenes but overall it is overrated, ended badly and didn't make me feel they put a lot of work on this. Expected better for 8.3 stars.",negative,"Action, Drama, Mystery"
I'm on episode 5 and I'm considering giving up on the show. It's obviously not my cup of tea but I can't see how this many people like it. It's mediocre at best. I especially hate the character interaction. It's so unrealistic. There are many plot holes already.,negative,"Action, Drama, Mystery"
"I didn't have any expectations as I hadn't read or heard any reviews of the show. I've seen the show pop up every day on my Netflix page and I'm glad I ended up watching it. The stage set, the storyline shows another level of creativeness which is rare nowadays. All in all great show, in my opinion it would be best for it to leave it as it is, without a second season...",positive,"Action, Drama, Mystery"
All the tv makers should benchmark their creativity with this. We are hungry for new out of the box script with good acting.,positive,"Action, Drama, Mystery"
"Beautifully directed, the cinematography is stunning. No spoilers here, but the drama and character development is sensitivity done, and there are some great reveals. You'll love it.",neutral,"Action, Drama, Mystery"
"Loved this show. I watched it twice, second time with the parents who couldn't read the subtitles. I felt I was watching a different show second time around as the subtitles make it seem like bad acting. If you are going to watch this ( and I highly recommend) then please watch it in the language it is filmed in if possible.",positive,"Action, Drama, Mystery"
..... The heck.... Did I just watch?Very interesting show. Extremely violent so if you're not into that type of thing I would not recommend!,negative,"Action, Drama, Mystery"
"The show is great, well worth a watch. Fantastic concept, brilliantly executed with some stellar acting and directing.But the English dub is.. laughably bad. The show drops from an 8/10 to a generous 5/10 when you watch it on the dub.Ignoring the atrocious acting from the English side of Squid Game, as soon as you switch it back to Korean, it instantly turn back into a beautiful piece of television, appealing to anyone aged 14 or over.An expert on cinema, or a bored Netflix subscriber with nothing else to do; both will enjoy it equally as this is one of the best shows Netflix has released. I would definitely recommend watching. It has some thrilling twists, fabulous performances from the Korean actors, and overall a great story. If you haven't yet - watch Squid Game. And watch it the way it was intended...",neutral,"Action, Drama, Mystery"
"This show provided some quick binge-worthy entertainment but is incredibly overrated. Some of the dramatic moments (especially deaths) in the storyline feel so incredibly clich챕 and poorly written it is hard to feel any surprise/ sadness but instead just boredom.The concept of course is interesting, but the whole ""games to entertain rich people"" concept has been played out in better ways before.Nonetheless, the actors (except the VIPs) are good to great and the artistic direction is awesome.",negative,"Action, Drama, Mystery"
"Squid Game (2021)
Created by Hwang Dong-hyuk""The truth is always more heroic than the hype.""
Jessica LynchPandora boxes come in a multitude of shapes and sizes. Amongst them, Hype trains are one of the colossal, if not the most colossal forms prevailing around right now. There are hardly any aspects that can escape the tout blanket devised by the internet community. But, take nothing away, 'Squid Game' definitely stands out to be one of the most intricately enticing shows ever set in motion.Converging a stiffly contrasting set of genres into one, 'Squid Game' furnished a fantastic surge-filled intrigue to the global audience throughout its limited run spanning just 9 episodes. One of the most striking ingredients is that the makers managed to deliver a sucker punch, should I call it rather a KO blow for the kinda impact it had. Many biggies failed in doing so in the past despite having a sizeable script and having moderate longevity.Putting forth the spotlight on the suffering and deprived class of South Korea, the show trudges on forward with copious amounts of twists and turns by pushing the 456 participants to the absolute limits of humanity and make them question the moral code more often than not. With absurdity and surrealism in substantial portions, it gave the writing a license to thrill. 'Terrific' would be an understatement as long as 'making the audience bite their nails on the edge-of-their-seats' feeling is concerned.There is scarcely any room untaken to point fingers at the acting in 'Squid Game' as every single actor on the screen has beautifully engineered and pulled off spellbinding performances; no doubt about that. In a world where the Korean culture is ravaging up the Earth through the music industry, 'Squid Game' has just become the cherry on top of the exponentially growing Korean domination.The reason I believe why 'Squid Game' rose to fame in such a quick period is its atypical unconventionality in making. For the generation that's been built on fantasy, action, adventure, 'Squid Game' came in as a captivating breath of fresh air.",neutral,"Action, Drama, Mystery"
"Unlike some other comments, this is LIKE other things I've already seen or heard of. It's a built on a bunch of different already used ideas, and put together into a smart package that pleases the directed target group (which is basically everyone), which was *told* to watch and enjoy this show. Marketing wise these creators hit the jackpot and the hype train is real.Almost any fast going series can get really captivating and easy to binge nowadays, and the only thing original is that this one got to the extreme when it comes to exposure and word-of-mouth.I'm not saying it's a bad series but when the hype is over and people might reflect again it will probably be viewed as the 6 to 7 rated series that it is. Those who can recite the happenings in the series a month after watching it are welcome to prove me wrong though.",negative,"Action, Drama, Mystery"
"The show is so popular for what? It isn't even that good. The story line was poor and the plot twist too. It also make no sense at all. It was only popular Bcz it's on Netflix and the actor Wi ha joon and hoyeon jong r pretty and hot. Theire acting isn't bad but not the best. I watch it till the end and at first it wasn't that bad and it could've been better but it just got worse. There r sm k dramas that deserve more hype like sweet home, the penthouse, hotel del luna etc.",negative,"Action, Drama, Mystery"
One of best series I have ever watched. The story is so simple but effective and extraordinary. The games are so relatable yet bloody dangerous. That old man is the heart of this story. There are lots of things you can relate in your daily life with this story. Outstanding.,positive,"Action, Drama, Mystery"
"I don't have words good enough to explain how much I liked this show. Absolutely brilliant presentation of the modern-day times and twisted values. I watched it three times already, and I just can't get enough. Never seen anything like this before. Breathtaking.I understand lower ratings, tho. Squid Game is definitely not a show for people who are not yet ready to admit in what kind of world we are living. They will find it illogical, stupid, unnecessary finally. But the truth is that Squid Game is telling us what we all already know, but many are afraid to admit. We are all puppets, players in some other people's games.",positive,"Action, Drama, Mystery"
"Very addictive. The most intense tug of war scene ever. This show will keep you curious, entertained and anxious the whole time. By the time the show is over you're left with a strange taste in ur mouth, mostly because the protagonist makes some very stupid choices that make no sense, this dude just keeps testing his luck assuming it will never run out. Anyways, this show runs back and forth from the depths of human depravity to the better angels of our nature. Definitely worth watching.",positive,"Action, Drama, Mystery"
So surprised by the low reviews. The acting and story line is fantastic. I felt every episode kept you in suspense and you become really attached to the characters. I highly recommend watching in the original Korean. Much better.,positive,"Action, Drama, Mystery"
"Too bad Americans didn't produce this show because these Korean actors are terrible. So much yelling at each other for no reason. The acting reminds me the old Godzilla and Bruce Lee movies, and definitely not in a good way!",neutral,"Action, Drama, Mystery"
"The VIP's were, as many said before, horrible actors.",positive,"Action, Drama, Mystery"
"Spoiler !All deasthes can be predicted in orderSpoiler !One of the most predictable thing which can be named was the ""OLDMAN"" key role in the game, from the scene of ""Night Chaos"" that he shouted ""Stop"" and the ""Black Man"" obeyed his order.",negative,"Action, Drama, Mystery"
"Stephen King would find this familiar...his story The Long Walk was published in 1979 when he wrote as Richard Bachman, about an annual walk for boys from Florida to New York(if I remember correctly) with a large monetary prize for the winner. Those who could not walk at the required pace...were shot.I like this show so far. I'm on episode 4. It is pretty well made and makes me want to watch the next ""chapter"" Could it be better? Yes, but the story is good and it's alright the way it is.",neutral,"Action, Drama, Mystery"
"Cube, Escape Room, The Cabin in the Woods, The Hunger Games....etc! Seems that mortal combats for the pleasure of elites has become very popular lately.Well, to be honest, it could have been so much better if it was made in America. A great plot though, some great lines(as well as cheesy ones) and twists but still lacks something in between. Sometimes it falls so deeply into its childish play you may wonder if the show has been made for juniors.Final thought: a very entertaining miniseries that I wished was made in Hollywood! End of story!",neutral,"Action, Drama, Mystery"
So overrated.Watched in fast forward since it's full of soup for the soul long scenes.Seen much better ones with similar theme..,negative,"Action, Drama, Mystery"
A refreshing mixture of many genres to form a brand new standard!No spoilers here because this is one to watch and explore for yourself!I'd just say this much that I watched this by chance and been watching for 6 hours straight!Definitely one to watch!,positive,"Action, Drama, Mystery"
"A very disturbing series to watch, however, once you start it you cannot put it of your mind until you finish all 9 episodes. The idea is new and crazy and fun to watch. But it feels unreal. You don't want this to EVER happen to ANYOME at ANYTIME!A shoutout to the soundtracks!",positive,"Action, Drama, Mystery"
"This Korean drama/series makes me remind of black mirror a lot because of the system of the game and the VIPs. I didn쨈t like how the VIPs talked because it seems they were reading... This serie talk about the things that someone is capable of doing to earn money, even kill the dearest person for you. Not everything it is what seems in this drama.",positive,"Action, Drama, Mystery"
"All the dubbed English voice overs sound like they're doing voices for a Disney movie...badly. For people here who say it doesn't ruin it for them, I don't see how that's even possible. It's so comical it takes you out of the story completely.",neutral,"Action, Drama, Mystery"
"Honestly, one of the best series to watch. The most unexpected twist is the old man. I just loved this series. I would say one of the best series released this year. Worth to watch.",positive,"Action, Drama, Mystery"
Not original at all but refreshing to see this theme played by good Corean actors.Apparently the gender and bla agenda is not a must for Corean series. Which is fine by me.,negative,"Action, Drama, Mystery"
"Just binged watched 4 episodes in a row. Amazing!Extraordinarily original and fresh. There are some feelings of Old Boy, Parasite and Japan's Battle Royale, and of course hints of Black Mirror (the title graphics make that very clear) - but overall the production style and content is incredibly fresh.It's best to go in without knowing much about it and just let it tell the story.I see a few here complaining about VIP acting, I have no clue what that is, but I found the acting overall very good.I don't speak Korean, so maybe they sensed more than me.Since it's mainly a character study, elements of the hapless yet hopeful fool (the main character) and stereotypical thug (the main antagonist) obviously exist to narrate the story as it progresses.Let's face it, if this was just outright brutality that would be very off-putting and just become an average SAW-type horror story, this is clearly not the intention here. Subtle messaging abounds. For your consideration.The design of the production varies from the bleak harshness of the outside world to the colourful Escher and Minecraft inspired world of the childish game itself.With Star Wars like drone soldiers mindlessly ensuring the players stay in line. Under a hierarchy based on shapes and a Vader-like controller that keeps you wondering what exactly the entire situation is about.And that's where the Old Boy feeling really kicks in. Is this controller seeking revenge from some childhood slight or is it intended as a learning experience?Overall, I would just suggest watching episode 1 and if you get hooked like me, then you've found something you will absolutely love.Can't really say any more until I'm done watching it all.But I'm going to take a break because binge watching is a crime.Or it should be. Especially given the work gone into this.Thanks for reading.",positive,"Action, Drama, Mystery"
I don't understand why people were overhyping this average series. Very predictable. I can list you 10 better series/movies with more mind-bending plot twists.,negative,"Action, Drama, Mystery"
"As a mother, I recommend especially young people to stay away from this series, it is a very harmful series even for an adult with normal psychology, the age group is +18 and the suicidal tendency is increasing in the young people who follow it, if you care about your child, do not allow watch it.",negative,"Action, Drama, Mystery"
"Excellent Korean TV Series and what a great performance from the actors and actresses! The VIPs weren't that good, but it didn't effect how much I enjoyed the series.Very well made with lots of nail biting moments. I can't wait to see the next season!",positive,"Action, Drama, Mystery"
"I can't say this is a ""spoiler alert"" because everyone else is harping on the subject.Many people reviewing this series are hung up on how well the ""VIPs"" can act. Think of it another way, can they just be ordinary people whom just come on for a ""guest"" appearance? Do they actually have to act?Remember the ""rich"" people of the world are self centered and don't really care if one is injured or not. Why would they want to have lines that actually mean something?",positive,"Action, Drama, Mystery"
"First of all, what a series ! It looks so realistic compared to Alice in Borderland or Hunger Games. The VIPs acting were so bad and so fake ruining the contestants realistic acting.Some plot holes that are bugging me.1. What happened to the VIP guy that went to a room with the police and got photo taken with his phone? Did he threaten the Front Man for this incident or sue the game maker ?2. Why keeping all paper files of the squid Games? Everything are digitalized and looks so hi-tech with scanner, surveillance, etc. It doesn't make sense3. The old guy is already 'dead' in the marble game when he took of the mask and talked to the Front Man to greet the VIPs for him (ep.7). And at the same moment he explained (ep.9) to the Front Man he wanted to be down there join the game because it's more fun.What happened to the police and his phone whether all the photos were sent, we still don't know whether he is still alive or dead. Looking forward to season 2 (if there is any)",positive,"Action, Drama, Mystery"
"Even though the first 2 episodes weren't that amazing I loved it and would watch it again, but do not let your kids watch it. It is a lot of gore and very realistic so if you can't handle it I don't recommend it but if you can watch it.",positive,"Action, Drama, Mystery"
"A Korean series that shows a group of people who are put in a deadly game for money until one wins and manages to survive. We saw the story before but it has moments that are captivating, the message of social criticism is interesting. Obviously it's not perfect there are script conveniences, moments when the story is unnecessarily slowed down. It's worth it anyway.",negative,"Action, Drama, Mystery"
"This is our society.If you want to see a nice series, choose it.This film is full of meaning and concept of our current society in which we live. We are all in some kind of bad situation like this.",positive,"Action, Drama, Mystery"
"I truly enjoyed this show from the beginning but eventually less and less when people started comparing it to some of the greats.Squid Game is meaningful and has a strong message against capitalism but what people fail to see somehow its a rip off of Alice in borderland..In a nutshell, You will enjoy watching this but don't let the hype get to you.",neutral,"Action, Drama, Mystery"
"I found this show to be very entertaining. It was fun, the suspense was terrific, and rather then cliffhangers after an episode, they had the, throughout the episode. A solid watch imo. Many little things were also no predictable which was good. One thing I knew was the ending. I wouldn't had known if it wasn't for ep 7 when the host said they couldn't host. If you focus on a small detail you'd know too I think. Overall very good showing.",positive,"Action, Drama, Mystery"
"No spoiler here, just a recommendation. In my mind it's only 8 episodes long. Episode 8 is short, so just add 20 mins of episode 9 on top of it, and stop at the moment it says ""X amount of time later!"" Nothing else worth your time after then, the next 40 minutes serves to be quite damaging, as far as the story is concerned. The end point I recomend is really appropriate. Well, go past that point, but just pretend that segment is part of a bad dream!",negative,"Action, Drama, Mystery"
"I don't think it's worth the hype, the games were overall boring and dragged out far too long.I didn't find any of the characters particularly likeable, some were just outright annoying from the off.It's probably worth a watch if you've nothing else, but it doesn't leave a lasting impression like any other series of similar storyline.",negative,"Action, Drama, Mystery"
Would give it 10 if it ended with an ending.Please don't ruin this with a second season.,neutral,"Action, Drama, Mystery"
"That's the best thing about streaming services. Without them we would never watch a series like that! This was my first Korean series I ever watched and I'm pretty sure it won't be the last. Keep them coming on netflix! We need more countries to get the opportunity to show they can provide us with something worth watching! The show was great, the acting was amazing and unlike most battle royale types of shows i've seen, i actually cared for many characters! I loved it, i enjoyed every minute of it and i'm surely coming back at a possible second season.",positive,"Action, Drama, Mystery"
